event_id,timestamp,user_id,source_asset,target_asset,resource_path,resource_group,action,status,bytes_transferred,sensitivity
X00947,2026-09-12 16:04:52,mukwambi,WKST-HR-014,FS-HR-01,/hr/recruitment/record-3343.json,HR,DOWNLOAD,SUCCESS,1259,Confidential
X00948,2026-09-12 16:05:07,haufiku,WKST-SOC-003,FS-FIN-01,/audit/security/record-2071.json,AUDIT,READ,SUCCESS,11020,Restricted
X00949,2026-09-12 16:06:40,ndjaba,WKST-OND-004,FS-KYC-01,/customer/records/individual/record-4979.json,CUSTOMER_BASIC,READ,SUCCESS,15662,Confidential
X00950,2026-09-12 16:38:16,kndjavera,WKST-CMP-009,FS-FIN-01,/audit/access-reviews/record-9798.json,AUDIT,READ,SUCCESS,16619,Restricted
X00951,2026-09-12 16:45:35,mhaingura,WKST-CS-017,FS-KYC-01,/customer/contacts/recent/record-5884.json,CUSTOMER_BASIC,READ,SUCCESS,7960,Confidential
X00952,2026-09-12 17:08:16,shapaka,WKST-EXE-002,DB-CRM-01,/crm/cases/open/record-4807.json,CRM_BASIC,READ,SUCCESS,22905,Internal
X00953,2026-09-12 17:14:42,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/interactions/today/record-1866.json,CRM_BASIC,READ,SUCCESS,92355,Internal
X00954,2026-09-12 17:14:55,nnakale,WKST-CS-006,FS-KYC-01,/customer/contacts/recent/record-6733.json,CUSTOMER_BASIC,UPDATE,SUCCESS,4983,Confidential
X00955,2026-09-12 17:15:54,mhaingura,WKST-CS-017,DB-CRM-01,/crm/customer/profile/record-8317.json,CRM_BASIC,LIST,SUCCESS,2347,Internal
X00956,2026-09-12 17:37:29,murorua,WKST-RSK-006,FS-FIN-01,/audit/access-reviews/record-7949.json,AUDIT,READ,SUCCESS,10469,Restricted
X00957,2026-09-12 17:39:39,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-3166.json,IT_ADMIN,DOWNLOAD,SUCCESS,7552,Restricted
X00958,2026-09-12 17:54:00,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-3016.json,CRM_BASIC,LIST,SUCCESS,3716,Internal
X00959,2026-09-12 17:59:03,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/security/record-4520.json,AUDIT,READ,SUCCESS,2704,Restricted
X00960,2026-09-12 18:13:23,mhaingura,WKST-CS-017,DB-CRM-01,/crm/interactions/today/record-4450.json,CRM_BASIC,READ,SUCCESS,47579,Internal
X00961,2026-09-12 18:24:56,haufiku,WKST-SOC-003,FS-FIN-01,/audit/security/record-5043.json,AUDIT,READ,SUCCESS,3935,Restricted
X00962,2026-09-12 18:28:07,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/customer/profile/record-2314.json,CRM_BASIC,UPDATE,SUCCESS,2039,Internal
X00963,2026-09-12 18:28:18,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-7149.json,IT_ADMIN,UPDATE,SUCCESS,1074,Restricted
X00964,2026-09-12 18:40:13,pnakale,WKST-HR-002,FS-HR-01,/hr/recruitment/record-1336.json,HR,UPDATE,SUCCESS,3931,Confidential
X00965,2026-09-12 18:50:11,tshivute,WKST-FIN-004,FS-FIN-01,/finance/general-ledger/record-3385.json,FINANCE,DOWNLOAD,SUCCESS,3282,Confidential
X00966,2026-09-12 18:57:34,tkamati,WKST-CS-011,FS-KYC-01,/customer/records/individual/record-1948.json,CUSTOMER_BASIC,READ,SUCCESS,20530,Confidential
X00967,2026-09-12 19:02:00,kndjavera,WKST-CMP-009,FS-FIN-01,/audit/access-reviews/record-1721.json,AUDIT,READ,SUCCESS,19988,Restricted
X00968,2026-09-12 19:06:46,tkamati,WKST-CS-011,DB-CRM-01,/crm/cases/open/record-4693.json,CRM_BASIC,READ,SUCCESS,7962,Internal
X00969,2026-09-12 19:13:23,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/exports/regulatory/record-3494.json,CUSTOMER_EXPORT,READ,SUCCESS,1433,Restricted
X00970,2026-09-12 19:19:19,jkavari,WKST-FIN-021,FS-FIN-01,/finance/budgets/2026/record-6645.json,FINANCE,UPDATE,SUCCESS,1734,Confidential
X00971,2026-09-12 19:21:47,tjirera,WKST-AUD-004,FS-HR-01,/hr/leave/record-2920.json,HR,UPDATE,SUCCESS,4136,Confidential
X00972,2026-09-12 19:23:47,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-9413.json,CRM_BASIC,UPDATE,SUCCESS,4475,Internal
X00973,2026-09-12 19:30:23,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/interactions/today/record-7558.json,CRM_BASIC,READ,SUCCESS,5116,Internal
X00974,2026-09-12 19:34:09,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/records/individual/record-7222.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,8812,Confidential
X00975,2026-09-12 19:43:46,ndjaba,WKST-OND-004,FS-KYC-01,/customer/records/individual/record-5125.json,CUSTOMER_BASIC,READ,SUCCESS,4841,Confidential
X00976,2026-09-12 19:50:53,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-7141.json,CRM_BASIC,UPDATE,SUCCESS,3275,Internal
X00977,2026-09-12 19:52:55,amupanda,WKST-CMP-003,FS-FIN-01,/audit/access-reviews/record-4470.json,AUDIT,READ,SUCCESS,15389,Restricted
X00978,2026-09-12 19:53:59,amupanda,WKST-CMP-003,FS-HR-01,/hr/terminations/record-7682.json,HR_CONFIDENTIAL,LIST,SUCCESS,2694,Restricted
X00979,2026-09-13 06:10:40,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/records/individual/record-8637.json,CUSTOMER_BASIC,READ,SUCCESS,8046,Confidential
X00980,2026-09-13 06:16:04,haufiku,WKST-SOC-003,FS-FIN-01,/audit/access-reviews/record-8558.json,AUDIT,READ,SUCCESS,4642,Restricted
X00981,2026-09-13 06:23:15,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/customer/profile/record-8230.json,CRM_BASIC,UPDATE,SUCCESS,3473,Internal
X00982,2026-09-13 06:26:57,haufiku,WKST-SOC-003,FS-FIN-01,/audit/security/record-5356.json,AUDIT,READ,SUCCESS,3333,Restricted
X00983,2026-09-13 06:43:47,haufiku,WKST-SOC-003,FS-FIN-01,/audit/security/record-7887.json,AUDIT,UPDATE,SUCCESS,4859,Restricted
X00984,2026-09-13 06:55:59,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/directory/record-7042.json,IT_ADMIN,READ,SUCCESS,20359,Restricted
X00985,2026-09-13 06:57:27,shapaka,WKST-EXE-002,DB-CRM-01,/crm/customer/profile/record-5656.json,CRM_BASIC,READ,SUCCESS,49435,Internal
X00986,2026-09-13 07:00:12,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-9051.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,13184,Confidential
X00987,2026-09-13 07:07:45,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/records/individual/record-8770.json,CUSTOMER_BASIC,UPDATE,SUCCESS,3857,Confidential
X00988,2026-09-13 07:08:52,pnakale,WKST-HR-002,FS-HR-01,/hr/disciplinary/record-5004.json,HR_CONFIDENTIAL,READ,SUCCESS,13269,Restricted
X00989,2026-09-13 07:28:35,shapaka,WKST-EXE-002,DB-CRM-01,/crm/customer/profile/record-3097.json,CRM_BASIC,READ,SUCCESS,6090,Internal
X00990,2026-09-13 07:43:19,tkamati,WKST-CS-011,FS-KYC-01,/customer/records/individual/record-5209.json,CUSTOMER_BASIC,READ,SUCCESS,71320,Confidential
X00991,2026-09-13 07:48:16,nnakale,WKST-CS-006,FS-KYC-01,/customer/records/individual/record-8712.json,CUSTOMER_BASIC,UPDATE,SUCCESS,4688,Confidential
X00992,2026-09-13 07:50:34,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/exports/regulatory/record-8353.json,CUSTOMER_EXPORT,READ,SUCCESS,4607,Restricted
X00993,2026-09-13 07:57:02,pnakale,WKST-HR-002,FS-HR-01,/hr/recruitment/record-7083.json,HR,LIST,SUCCESS,3540,Confidential
X00994,2026-09-13 08:15:33,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/exports/regulatory/record-1009.json,CUSTOMER_EXPORT,UPDATE,SUCCESS,2598,Restricted
X00995,2026-09-13 08:22:46,pnakale,WKST-HR-002,FS-HR-01,/hr/leave/record-1083.json,HR,READ,SUCCESS,14572,Confidential
X00996,2026-09-13 08:36:11,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-5325.json,CUSTOMER_BASIC,READ,SUCCESS,967,Confidential
X00997,2026-09-13 08:39:00,nnakale,WKST-CS-006,FS-KYC-01,/customer/records/individual/record-2387.json,CUSTOMER_BASIC,READ,SUCCESS,16992,Confidential
X00998,2026-09-13 08:44:01,nghifindaka,WKST-IT-005,FS-FIN-01,/admin/directory/record-6846.json,IT_ADMIN,READ,SUCCESS,2468,Restricted
X00999,2026-09-13 08:47:00,tshivute,WKST-FIN-004,FS-FIN-01,/payroll/monthly/2026-08/record-8906.json,PAYROLL_READ,READ,SUCCESS,10010,Confidential
X01000,2026-09-13 08:49:18,haufiku,WKST-SOC-003,FS-FIN-01,/audit/access-reviews/record-6259.json,AUDIT,UPDATE,SUCCESS,2376,Restricted
X01001,2026-09-13 08:50:07,tkamati,WKST-CS-011,DB-CRM-01,/crm/customer/profile/record-5657.json,CRM_BASIC,READ,SUCCESS,17836,Internal
X01002,2026-09-13 08:58:12,nnakale,WKST-CS-006,FS-KYC-01,/customer/contacts/recent/record-4588.json,CUSTOMER_BASIC,UPDATE,SUCCESS,1855,Confidential
X01003,2026-09-13 09:08:22,shapaka,WKST-EXE-002,DB-CRM-01,/crm/cases/open/record-5282.json,CRM_BASIC,DOWNLOAD,SUCCESS,23209,Internal
X01004,2026-09-13 09:09:47,ntinda,WKST-MKT-010,DB-CRM-01,/crm/customer/profile/record-9789.json,CRM_BASIC,DOWNLOAD,SUCCESS,32193,Internal
X01005,2026-09-13 09:16:57,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/cases/open/record-6146.json,CRM_BASIC,READ,SUCCESS,19648,Internal
X01006,2026-09-13 09:18:35,tkamati,WKST-CS-011,FS-KYC-01,/customer/contacts/recent/record-2660.json,CUSTOMER_BASIC,READ,DENIED,13673,Confidential
X01007,2026-09-13 09:19:36,jkavari,WKST-FIN-021,FS-FIN-01,/finance/budgets/2026/record-5649.json,FINANCE,READ,SUCCESS,5450,Confidential
X01008,2026-09-13 09:22:54,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/records/individual/record-3145.json,CUSTOMER_BASIC,LIST,SUCCESS,1200,Confidential
X01009,2026-09-13 09:23:43,murorua,WKST-RSK-006,FS-FIN-01,/audit/access-reviews/record-9457.json,AUDIT,READ,SUCCESS,43628,Restricted
X01010,2026-09-13 09:24:36,nambala,WKST-SWK-012,FS-KYC-01,/customer/contacts/recent/record-3514.json,CUSTOMER_BASIC,READ,SUCCESS,25207,Confidential
X01011,2026-09-13 09:25:20,haufiku,WKST-SOC-003,FS-FIN-01,/audit/access-reviews/record-8280.json,AUDIT,UPDATE,SUCCESS,1585,Restricted
X01012,2026-09-13 09:33:01,ndjaba,WKST-OND-004,FS-KYC-01,/customer/contacts/recent/record-8290.json,CUSTOMER_BASIC,LIST,SUCCESS,202,Confidential
X01013,2026-09-13 09:46:01,amupanda,WKST-CMP-003,FS-FIN-01,/audit/security/record-8718.json,AUDIT,READ,SUCCESS,3863,Restricted
X01014,2026-09-13 09:47:15,murorua,WKST-RSK-006,FS-FIN-01,/audit/security/record-7005.json,AUDIT,READ,SUCCESS,41583,Restricted
X01015,2026-09-13 09:49:19,pnakale,WKST-HR-002,FS-HR-01,/hr/disciplinary/record-7042.json,HR_CONFIDENTIAL,READ,SUCCESS,3019,Restricted
X01016,2026-09-13 09:58:09,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-7608.json,CRM_BASIC,READ,SUCCESS,5126,Internal
X01017,2026-09-13 10:00:39,shapaka,WKST-EXE-002,DB-CRM-01,/crm/cases/open/record-4068.json,CRM_BASIC,READ,SUCCESS,38613,Internal
X01018,2026-09-13 10:09:56,nnakale,WKST-CS-006,FS-KYC-01,/customer/records/individual/record-4918.json,CUSTOMER_BASIC,READ,SUCCESS,18153,Confidential
X01019,2026-09-13 10:11:02,mhaingura,WKST-CS-017,FS-KYC-01,/customer/records/individual/record-5394.json,CUSTOMER_BASIC,LIST,SUCCESS,469,Confidential
X01020,2026-09-13 10:12:04,tshivute,WKST-FIN-004,FS-FIN-01,/finance/budgets/2026/record-9515.json,FINANCE,READ,DENIED,5959,Confidential
X01021,2026-09-13 10:41:02,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/directory/record-8892.json,IT_ADMIN,READ,SUCCESS,2885,Restricted
X01022,2026-09-13 10:42:32,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/cases/open/record-8196.json,CRM_BASIC,DOWNLOAD,SUCCESS,19483,Internal
X01023,2026-09-13 10:45:30,haufiku,WKST-SOC-003,FS-FIN-01,/audit/access-reviews/record-2802.json,AUDIT,LIST,SUCCESS,4443,Restricted
X01024,2026-09-13 10:53:08,nambala,WKST-SWK-012,FS-KYC-01,/customer/records/individual/record-6001.json,CUSTOMER_BASIC,READ,SUCCESS,10762,Confidential
X01025,2026-09-13 10:53:37,tjirera,WKST-AUD-004,FS-FIN-01,/finance/budgets/2026/record-6370.json,FINANCE,READ,SUCCESS,2913,Confidential
X01026,2026-09-13 10:58:14,shapaka,WKST-EXE-002,DB-CRM-01,/crm/cases/open/record-8693.json,CRM_BASIC,READ,SUCCESS,15899,Internal
X01027,2026-09-13 10:58:26,nduminga,WKST-SWK-002,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-7413.json,CUSTOMER_EXPORT,READ,SUCCESS,24414,Restricted
X01028,2026-09-13 11:01:43,mukwambi,WKST-HR-014,FS-HR-01,/hr/recruitment/record-9987.json,HR,DOWNLOAD,SUCCESS,10862,Confidential
X01029,2026-09-13 11:07:05,haufiku,WKST-SOC-003,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-9278.json,CUSTOMER_EXPORT,UPDATE,SUCCESS,1124,Restricted
X01030,2026-09-13 11:25:23,sihuhua,WKST-SWK-008,FS-KYC-01,/customer/contacts/recent/record-7195.json,CUSTOMER_BASIC,READ,SUCCESS,2252,Confidential
X01031,2026-09-13 11:30:50,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/interactions/today/record-9729.json,CRM_BASIC,READ,SUCCESS,17605,Internal
X01032,2026-09-13 11:33:59,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-2801.json,IT_ADMIN,READ,SUCCESS,25053,Restricted
X01033,2026-09-13 11:37:38,murorua,WKST-RSK-006,FS-FIN-01,/audit/security/record-9464.json,AUDIT,READ,SUCCESS,5362,Restricted
X01034,2026-09-13 11:38:37,mhaingura,WKST-CS-017,DB-CRM-01,/crm/cases/open/record-2512.json,CRM_BASIC,READ,SUCCESS,1458,Internal
X01035,2026-09-13 11:50:55,pnakale,WKST-HR-002,FS-HR-01,/hr/recruitment/record-2219.json,HR,UPDATE,SUCCESS,214,Confidential
X01036,2026-09-13 11:58:19,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/directory/record-8047.json,IT_ADMIN,LIST,SUCCESS,4111,Restricted
X01037,2026-09-13 11:58:46,shapaka,WKST-EXE-002,DB-CRM-01,/crm/customer/profile/record-2169.json,CRM_BASIC,READ,SUCCESS,36443,Internal
X01038,2026-09-13 12:16:13,shapaka,WKST-EXE-002,DB-CRM-01,/crm/customer/profile/record-7947.json,CRM_BASIC,READ,SUCCESS,5529,Internal
X01039,2026-09-13 12:22:06,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/allowances/record-4616.json,PAYROLL_READ,READ,SUCCESS,1596,Confidential
X01040,2026-09-13 12:22:32,nambala,WKST-SWK-012,FS-KYC-01,/customer/records/individual/record-8052.json,CUSTOMER_BASIC,READ,SUCCESS,20138,Confidential
X01041,2026-09-13 12:23:05,tshivute,WKST-FIN-004,FS-FIN-01,/payroll/monthly/2026-08/record-4525.json,PAYROLL_READ,READ,SUCCESS,9874,Confidential
X01042,2026-09-13 12:29:04,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/records/individual/record-9597.json,CUSTOMER_BASIC,READ,SUCCESS,16713,Confidential
X01043,2026-09-13 12:31:23,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/directory/record-9494.json,IT_ADMIN,LIST,SUCCESS,4529,Restricted
X01044,2026-09-13 12:32:09,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/security/record-4852.json,AUDIT,DOWNLOAD,SUCCESS,22532,Restricted
X01045,2026-09-13 12:32:26,haufiku,WKST-SOC-003,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-1758.json,CUSTOMER_EXPORT,UPDATE,SUCCESS,2284,Restricted
X01046,2026-09-13 12:34:58,shapaka,WKST-EXE-002,DB-CRM-01,/crm/interactions/today/record-1494.json,CRM_BASIC,READ,SUCCESS,19026,Internal
X01047,2026-09-13 12:35:22,mhaingura,WKST-CS-017,FS-KYC-01,/customer/contacts/recent/record-7569.json,CUSTOMER_BASIC,LIST,SUCCESS,3294,Confidential
X01048,2026-09-13 12:43:56,mukwambi,WKST-HR-014,FS-HR-01,/hr/recruitment/record-2517.json,HR,UPDATE,SUCCESS,2742,Confidential
X01049,2026-09-13 12:44:19,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-4770.json,CUSTOMER_BASIC,UPDATE,SUCCESS,4002,Confidential
X01050,2026-09-13 12:44:34,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/access-reviews/record-2299.json,AUDIT,READ,SUCCESS,8970,Restricted
X01051,2026-09-13 12:47:49,shapaka,WKST-EXE-002,DB-CRM-01,/crm/interactions/today/record-6785.json,CRM_BASIC,UPDATE,SUCCESS,847,Internal
X01052,2026-09-13 12:52:21,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-8873.json,CUSTOMER_BASIC,READ,DENIED,4569,Confidential
X01053,2026-09-13 12:54:20,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/records/individual/record-9447.json,CUSTOMER_BASIC,UPDATE,SUCCESS,767,Confidential
X01054,2026-09-13 12:54:47,ndjaba,WKST-OND-004,DB-CRM-01,/crm/cases/open/record-1937.json,CRM_BASIC,UPDATE,SUCCESS,3015,Internal
X01055,2026-09-13 13:11:00,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/directory/record-5441.json,IT_ADMIN,READ,SUCCESS,573,Restricted
X01056,2026-09-13 13:13:53,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/records/individual/record-8926.json,CUSTOMER_BASIC,LIST,SUCCESS,3256,Confidential
X01057,2026-09-13 13:18:45,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-3205.json,CRM_BASIC,READ,SUCCESS,17156,Internal
X01058,2026-09-13 13:20:15,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-5716.json,CRM_BASIC,LIST,SUCCESS,540,Internal
X01059,2026-09-13 13:32:24,mukwambi,WKST-HR-014,FS-HR-01,/hr/leave/record-9984.json,HR,UPDATE,SUCCESS,133,Confidential
X01060,2026-09-13 13:51:57,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/customer/profile/record-5918.json,CRM_BASIC,UPDATE,SUCCESS,1947,Internal
X01061,2026-09-13 13:58:23,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-9502.json,IT_ADMIN,DOWNLOAD,SUCCESS,9113,Restricted
X01062,2026-09-13 14:05:11,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/interactions/today/record-3974.json,CRM_BASIC,UPDATE,SUCCESS,4881,Internal
X01063,2026-09-13 14:25:08,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-5283.json,CRM_BASIC,READ,SUCCESS,5329,Internal
X01064,2026-09-13 14:27:25,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-4085.json,FINANCE,DOWNLOAD,SUCCESS,10531,Confidential
X01065,2026-09-13 14:29:59,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/customer/profile/record-5689.json,CRM_BASIC,UPDATE,SUCCESS,2034,Internal
X01066,2026-09-13 14:39:26,mhaingura,WKST-CS-017,DB-CRM-01,/crm/interactions/today/record-9862.json,CRM_BASIC,LIST,SUCCESS,2337,Internal
X01067,2026-09-13 14:50:20,nduminga,WKST-SWK-002,FS-KYC-01,/customer/exports/regulatory/record-2833.json,CUSTOMER_EXPORT,UPDATE,SUCCESS,219,Restricted
X01068,2026-09-13 14:58:13,tkamati,WKST-CS-011,FS-KYC-01,/customer/records/individual/record-7800.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,38118,Confidential
X01069,2026-09-13 14:59:31,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/allowances/record-6368.json,PAYROLL_READ,READ,SUCCESS,22045,Confidential
X01070,2026-09-13 15:12:52,nduminga,WKST-SWK-002,DB-CRM-01,/crm/cases/open/record-7481.json,CRM_BASIC,READ,SUCCESS,14712,Internal
X01071,2026-09-13 15:25:43,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-5057.json,FINANCE,DOWNLOAD,SUCCESS,1693,Confidential
X01072,2026-09-13 15:36:14,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/monthly/2026-08/record-5749.json,PAYROLL_READ,LIST,SUCCESS,3964,Confidential
X01073,2026-09-13 15:39:15,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-4305.json,CUSTOMER_BASIC,READ,SUCCESS,35106,Confidential
X01074,2026-09-13 15:40:17,nambala,WKST-SWK-012,FS-KYC-01,/customer/records/individual/record-3876.json,CUSTOMER_BASIC,LIST,SUCCESS,2151,Confidential
X01075,2026-09-13 15:44:58,mhaingura,WKST-CS-017,FS-KYC-01,/customer/contacts/recent/record-7085.json,CUSTOMER_BASIC,READ,SUCCESS,42300,Confidential
X01076,2026-09-13 15:47:59,nghifindaka,WKST-IT-005,FS-FIN-01,/admin/server-config/record-3926.json,IT_ADMIN,READ,SUCCESS,152374,Restricted
X01077,2026-09-13 15:49:12,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-4632.json,CUSTOMER_BASIC,UPDATE,SUCCESS,1214,Confidential
X01078,2026-09-13 15:54:02,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-1094.json,CRM_BASIC,UPDATE,SUCCESS,3121,Internal
X01079,2026-09-13 15:56:00,murorua,WKST-RSK-006,FS-FIN-01,/audit/security/record-9241.json,AUDIT,LIST,SUCCESS,3859,Restricted
X01080,2026-09-13 15:58:27,jkavari,WKST-FIN-021,FS-FIN-01,/finance/budgets/2026/record-4620.json,FINANCE,LIST,SUCCESS,2218,Confidential
X01081,2026-09-13 16:06:04,tjirera,WKST-AUD-004,FS-HR-01,/hr/recruitment/record-8783.json,HR,READ,SUCCESS,2156,Confidential
X01082,2026-09-13 16:07:44,tjirera,WKST-AUD-004,FS-FIN-01,/finance/budgets/2026/record-9592.json,FINANCE,DOWNLOAD,SUCCESS,79653,Confidential
X01083,2026-09-13 16:10:25,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/cases/open/record-6408.json,CRM_BASIC,READ,DENIED,11909,Internal
X01084,2026-09-13 16:15:26,ntinda,WKST-MKT-010,DB-CRM-01,/crm/cases/open/record-2902.json,CRM_BASIC,LIST,SUCCESS,2409,Internal
X01085,2026-09-13 16:20:48,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-6902.json,CRM_BASIC,UPDATE,SUCCESS,1080,Internal
X01086,2026-09-13 16:22:27,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/interactions/today/record-7661.json,CRM_BASIC,READ,SUCCESS,16377,Internal
X01087,2026-09-13 16:29:10,jkavari,WKST-FIN-021,FS-FIN-01,/finance/budgets/2026/record-8106.json,FINANCE,UPDATE,SUCCESS,1824,Confidential
X01088,2026-09-13 16:31:23,nduminga,WKST-SWK-002,DB-CRM-01,/crm/interactions/today/record-5147.json,CRM_BASIC,DOWNLOAD,SUCCESS,3964,Internal
X01089,2026-09-13 16:31:26,shapaka,WKST-EXE-002,DB-CRM-01,/crm/interactions/today/record-6057.json,CRM_BASIC,LIST,SUCCESS,3130,Internal
X01090,2026-09-13 16:51:38,shapaka,WKST-EXE-002,DB-CRM-01,/crm/interactions/today/record-6510.json,CRM_BASIC,READ,SUCCESS,3374,Internal
X01091,2026-09-13 16:58:59,tshivute,WKST-FIN-004,FS-FIN-01,/finance/budgets/2026/record-4113.json,FINANCE,DOWNLOAD,SUCCESS,5446,Confidential
X01092,2026-09-13 17:06:51,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/cases/open/record-2807.json,CRM_BASIC,UPDATE,SUCCESS,452,Internal
X01093,2026-09-13 17:13:01,ntinda,WKST-MKT-010,DB-CRM-01,/crm/customer/profile/record-2941.json,CRM_BASIC,READ,SUCCESS,4450,Internal
X01094,2026-09-13 17:14:51,tkamati,WKST-CS-011,DB-CRM-01,/crm/interactions/today/record-2821.json,CRM_BASIC,READ,SUCCESS,4115,Internal
X01095,2026-09-13 17:21:19,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/interactions/today/record-6843.json,CRM_BASIC,UPDATE,SUCCESS,3630,Internal
X01096,2026-09-13 17:25:14,nduminga,WKST-SWK-002,FS-KYC-01,/customer/kyc/high-risk/record-4311.json,CUSTOMER_EXPORT,READ,SUCCESS,23118,Restricted
X01097,2026-09-13 17:49:11,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-7217.json,CUSTOMER_BASIC,UPDATE,SUCCESS,4081,Confidential
X01098,2026-09-13 17:52:34,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/interactions/today/record-2368.json,CRM_BASIC,UPDATE,SUCCESS,3324,Internal
X01099,2026-09-13 17:55:03,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/customer/profile/record-4307.json,CRM_BASIC,UPDATE,SUCCESS,3366,Internal
X01100,2026-09-13 17:55:36,mbandeka,WKST-LGL-005,FS-KYC-01,/customer/contacts/recent/record-8298.json,CUSTOMER_BASIC,READ,SUCCESS,6838,Confidential
X01101,2026-09-13 18:10:05,haufiku,WKST-SOC-003,FS-FIN-01,/audit/security/record-3236.json,AUDIT,LIST,SUCCESS,2372,Restricted
X01102,2026-09-13 18:16:02,shapaka,WKST-EXE-002,DB-CRM-01,/crm/interactions/today/record-8834.json,CRM_BASIC,READ,SUCCESS,4883,Internal
X01103,2026-09-13 18:23:37,mhaingura,WKST-CS-017,DB-CRM-01,/crm/customer/profile/record-3127.json,CRM_BASIC,READ,SUCCESS,10930,Internal
X01104,2026-09-13 18:28:13,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-9159.json,CRM_BASIC,LIST,SUCCESS,2697,Internal
X01105,2026-09-13 18:29:23,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/interactions/today/record-1572.json,CRM_BASIC,READ,SUCCESS,3875,Internal
X01106,2026-09-13 18:31:37,pnakale,WKST-HR-002,FS-FIN-01,/payroll/monthly/2026-08/record-3775.json,PAYROLL_READ,UPDATE,SUCCESS,104,Confidential
X01107,2026-09-13 18:45:27,murorua,WKST-RSK-006,FS-FIN-01,/audit/security/record-3183.json,AUDIT,LIST,SUCCESS,2784,Restricted
X01108,2026-09-13 19:12:28,nghifindaka,WKST-IT-005,FS-FIN-01,/admin/directory/record-8292.json,IT_ADMIN,READ,SUCCESS,39407,Restricted
